,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
9,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,1818,1818,0.0,WeightTraining,,3410347962,garmin_push_4892779492,3643087273.0,2020-05-06T21:15:14Z,2020-05-06T17:15:14Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3410347962', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3643087273.0,0.0,0.0,,24.0,True,88.3,155.0,False,True,,,0,0,False,2.0,,,
10,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,5047.4,1527,1536,59.0,Run,,3410236546,garmin_push_4892679912,3642969225.0,2020-05-06T20:47:31Z,2020-05-06T16:47:31Z,(GMT-05:00) America/New_York,-14400,"[38.881503, -77.106537]","[38.881438, -77.107027]",,,,38.881503,-77.106537,1,0,0,1,0,"{'id': 'a3410236546', 'summary_polyline': 'k`ilFzzruMI@OE{@L_@?o@Kc@HUEe@@a@Eq@LG?e@a@CEBC@Y[wBAqAGm@Q{@C_@CMEEMCe@JoDvAMD[@w@XsAX]A_@ESNa@HqAE_A@y@RiADa@AGCa@EYIKgAIgIAGKMeAH_AGYKUCWAm@FsBb@uA|@{Aj@qARwAHi@EyCDKAmA@w@M}AAOBYCQSEmBO]}ALqA?a@Da@CKMEKCUOe@YoBLQ^Ox@QrAC`@Dd@An@@j@GHELQBiABQP[NK`Aa@n@Ed@Jb@Zx@ZPJRTNZCf@?^W`BQj@_@bBGh@Cf@Il@H\\XDpCKx@Oz@GjAQd@Gh@DNA`AOlAa@tBYZ?r@ElACZYFa@GcEFoAA{ACk@IOOAeAFe@DWACKFMj@GvACpAIx@Q^S^Wn@]LCb@GLDRKp@GT@PBj@^LDDDPj@Ff@BpBCzA?zBFj@Nb@EvA@lBHVd@BFDNB|@?|@Mp@Er@N^KVSXj@n@p@PvAl@dBR`@Vv@Jb@Pj@LbAJ`@VNjAGJFV\\LJDl@Ph@h@t@d@CTRVMNORWFODe@EG_@G', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3642969225.0,3.305,6.5,83.9,19.0,True,148.8,167.0,False,True,124.8,99.2,0,0,False,9.0,,,
11,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,6461.9,1804,1827,64.0,Run,,3404274394,garmin_push_4887452969,3637079202.0,2020-05-05T20:35:48Z,2020-05-05T16:35:48Z,(GMT-05:00) America/New_York,-14400,"[38.881284, -77.107071]","[38.881356, -77.106914]",,,,38.881284,-77.107071,3,0,0,1,0,"{'id': 'a3404274394', 'summary_polyline': '__ilFf~ruMHc@ESKQ]YEMMCo@X]BSGg@KmAJGFm@MQA[JGDI\\?`BO^[\\IFc@J{@Fe@FeAZILKh@AR@VN\\BVCdADbBERg@XSFS@OCmAPSJMNIb@FxAVX`@J|@AZIjBUZKNFFp@NT@`BAn@EPS\\]Jy@Fe@HiA?i@DQPEh@Hp@Xb@HFn@I\\IRIR@\\F^BRAl@KFBHz@DJJlBAr@Gr@Dd@DpACDWJa@AiBZq@Aa@Bg@CEBKRKHMAIKu@Gk@MS?eA?uBHKDYd@@b@Hh@\\v@VPXH\\n@NFnAKvA?ZBBDDLCDe@PAD?BHH?NY`@a@Xa@LWXsBhA]No@LcAn@a@Pi@Ny@Zs@R_AR_@Ri@J}An@q@Dm@CwA^_AJm@Bi@Ha@BcBIWBIGSIsA^c@RiAn@iAbAE@EA_@UqBu@u@M}@_@{@Us@Wa@Eg@AeAUyAa@MAe@XEHA^GRWTW?_@Qe@y@WGCwAYe@G[Ua@IIo@SIS@GVaATsABk@RqBRq@^s@Xy@h@cAT_AXaBb@uBLcAGiB?}@Nc@VKf@MjAGl@Kt@Cl@Id@Cx@@f@DrDOz@Mn@Et@AxAGt@?vCM|C?z@IvBEj@KhBk@NARKzA[nBIfDFtAOd@A`@Kb@QLAf@?ZGp@kABS?w@DG^SdCa@HMTeA@o@GqAJs@As@VKxAQf@Wn@Qb@WPYDo@Vs@Dc@FMVGl@C`@Dp@En@Ad@A`@@f@PJT', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3637079202.0,3.582,6.9,84.8,20.0,True,152.7,178.0,False,True,156.4,117.0,0,0,False,19.0,,,
12,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,2040,2040,0.0,WeightTraining,,3397992677,garmin_push_4881549149,3630501925.0,2020-05-04T17:43:33Z,2020-05-04T13:43:33Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3397992677', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3630501925.0,0.0,0.0,,26.0,True,87.2,137.0,False,True,,,0,0,False,3.0,,,
13,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,6606.1,1836,1846,67.0,Run,,3397991852,garmin_push_4881548361,3630501061.0,2020-05-04T17:11:01Z,2020-05-04T13:11:01Z,(GMT-05:00) America/New_York,-14400,"[38.882156, -77.106577]","[38.881908, -77.106893]",,,,38.882156,-77.106577,0,0,0,1,0,"{'id': 'a3397991852', 'summary_polyline': 'mdilFb{ruMSLKBc@GS?SBc@@[GOYWw@WwACo@SgA_@qAUcAWo@Kc@Ks@[@c@HeATKF_@FsAQi@@YQw@eAMe@Am@Bk@AwCBq@A{@Dy@ASSg@A_AGg@Oo@Pm@@OCk@Qk@I?UNy@D{AVc@WMi@EESMyA@gBF[GcAHc@E[]{AmCC@uAzCe@p@KHODuAN[AGBMXMtAG`@KZSRMXK?aFiAi@UQEm@SyBiAg@S{@e@cA{@_@g@_@u@Ms@KuCEqBIo@Qm@aAy@O_@@c@Na@^s@`@k@VY^i@^cARa@He@Fk@RkABw@J[lAgAp@QBSGc@Bk@~@oBDW@[QqBE_AKi@YGe@FcCr@a@FOYQiCDO\\U|@[~Ac@DC@Mu@qDEWAYaAkFE}@Hq@BC^IhAOpAIZBPd@Rn@L|@`@hBRlADv@VfAL|@Fn@HtBHt@AnATtDNnAPr@NPF?~@o@XKt@w@l@_@bAi@ZI\\?ZPV^N`@^pADDt@FJBDHAJc@|@[vBQt@Gn@VJ|@O`CQjAWr@Ih@Ad@\\\\j@VRXn@J`@Xv@X\\j@\\BFEFSFG?HP?ZHVDZATHVHJRl@Lf@\\t@l@h@b@r@\\bAJb@@j@Dd@Gn@Cl@@d@DhA^fBB\\EjBDv@A`AGrAKx@A|@Gp@DnACjABr@EfACXJ~@Vj@`@\\`@@v@Ch@IZBT?|@Ov@@P`@h@v@?XF\\`@dA^pALTt@lCRPR|ADNHFv@EP@NNL@h@GR?j@F', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3630501061.0,3.598,5.6,84.6,26.0,True,154.8,171.0,False,True,95.4,63.8,0,0,False,15.0,,,
14,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,1305,1305,0.0,WeightTraining,,3386792430,garmin_push_4870709204,3618669712.0,2020-05-02T17:30:58Z,2020-05-02T13:30:58Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3386792430', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3618669712.0,0.0,0.0,,26.0,True,91.6,111.0,False,True,,,0,0,False,2.0,,,
15,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5323.2,1558,1577,52.0,Run,,3386631176,garmin_push_4870559712,3618500038.0,2020-05-02T16:57:40Z,2020-05-02T12:57:40Z,(GMT-05:00) America/New_York,-14400,"[38.881299, -77.106551]","[38.881543, -77.106807]",,,,38.881299,-77.106551,1,0,0,1,0,"{'id': 'a3386631176', 'summary_polyline': 'a_ilF~zruMQy@WK?DKRa@NWd@gAi@E@EDQ^YDs@Eg@NEBGZ@Z?x@CLc@p@WHsACe@DMFOJYN]?MFELCTNxBEb@Oh@SjBCDYPq@HkAFINK~BBZDBTDf@?fAOJ@VJr@I`@@FXDrAJxA?FUVWRw@HuAEk@Bc@LEREtA@F`@l@JAlA_@`CCXLHPH^B\\Jl@Dp@ABQH[HOJeCP[Fw@@K\\MrB?h@N@hAOj@AtAOJ@b@PT^Rt@FXLfACHe@To@@]J{@?QBK?c@I]BOAOJc@hAYTWd@WTB`@KNOFMFYFm@r@{BfASFm@JSJWTQJs@R}@f@gAd@m@HMFyD~@_ABkAVs@Hk@B_@EQ]Oe@OgBEKUAk@B_@E]Di@?MCEKScAIgADyDEaEKuB?}AKuBAeAHs@Na@HGjAO~GOl@F|Ad@XEx@J\\@VAPEBCHSBs@Hk@KuA?[Ii@Uy@UeBWaA[aCEm@?[Gc@m@}BS_@ESCYBKvCIp@GXDpB@hBEfB@f@Kt@CrAC^BPFLALE`Ai@z@M^Ah@GpBYLGFOBcA?eAFULWBA|BQ|@TbBCtAP^KXBP?RE`@?PL', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3618500038.0,3.417,6.3,83.9,25.0,True,152.9,176.0,False,True,149.0,116.8,1,0,False,12.0,,,
16,2,"{'id': 29273440, 'resource_state': 1}",Not so leisurely bday stroll,32336.0,10992,13148,312.0,Run,0.0,3372045464,garmin_push_4856330027,3603183194.0,2020-04-29T14:40:11Z,2020-04-29T10:40:11Z,(GMT-05:00) America/New_York,-14400,"[38.881467, -77.106614]","[38.882689, -77.103123]",,,,38.881467,-77.106614,10,5,0,1,0,"{'id': 'a3372045464', 'summary_polyline': 'c`ilFj{ruMeGO{AkAu@sC_BoIiDFiFIL_HK}Db@kFg@}D_@m@iEcDwBiDsEcFeA{BEaARWhFWLQKaAuCkG}BwJeFmOQmBmBeDCgD[i@[aDi@sA]gEc@oA@eAkDiM_DaIeByFs@sEXkAi@gCo@eAUiGJwBi@gGCgDwBFe@SyAFoBrA}@uAM{@aDByAe@Hk@i@}@wJA}YyKf@w@HsAb@@@d@Fy@xAJxAa@Vo@PmCjCaJ_@uEd@cE|@}@dEoL\\_Dp@qEg@_B|@_CrEqBhGcAfF^xJHhEq@rCgApCuB`GuCpCaCfBeDpAcFpE~AtAe@xBqBhDkFfAy@PkBZk@hOoSvAmCjJ}MrDqGT{@KiDzAyDk@yAUeEsAyBqF{BBc@f@GWDa@yEZiE{AuCu@uCyAoAkAI{@^qGnHiG|DkAbC[hF]h@wDkBsB`AaAcAEeApAuB^_BB{ASyByAqDDeF[{A?y@_@k@Ew@AcXWs]JqAMwRWqETkAWcJu@q@m@d@S|@NlLMhAAfJZdr@PdDKlBBnKn@p@D`@cAtAa@rAOpC}@fDMlBVlDbBzEClLN|Cc@xB^fBFpBEfLRdTEtDg@v@F`Bc@bBIbEDvAv@xEKzB}AbFwBxCgEnCmEfBuArAgAf@sBr@qCXcRe@oLdCaAz@c@|@SnA`@lAU~CyBnIw@d@yB?ZbLyChLgBpJQd@e@VkALKx@Ke@_@@UjB]v@f[hLrEKjFXdAd@v@Oj@d@`@`AK]|CbBzB_A`ABPnCz@l@t@xDq@|GSf@fAzE?lCd@|A\\vCtApCzAhEnCjIXpAKd@hCnFC|@rBrJYr@g@\\Ab@~AhBtAfCn@dDTnC~BpG`BnGVlC`B|EpCzEn@`@VbBfDxDzBpDnFnQl@x@hDpIL~BT^J~@f@b@b@nCz@lB`@vC|ArDXlCDj@iA{X_@Um@wAaAeFlAgAIqAaAgC_CgDgA_AFmASgFZg@rA?RQ^iKfCk@K_DLcEjAq@xGQNwBbB{@AmAc@eB|G_FfLwPhAeCzEsGt@cBtCsDlFkDjAe@zAQNcAZ]dO{KhE_FjBwAzAwBrBeC~B_@\\v@TxBvEGdArD`CnQUd@c@JkCAwGbA`@~DIr@VlEh@pC~@lOC\\a@ZyDL}L~AkI@uDdB}GnBcAv@iC\\aNjE{ANyHxB{GxDqJHqDb@@rXq@`@wEFm@^JzFQbBhDdEg@|AbBbFhBtI', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3603183194.0,2.942,8.0,83.5,24.0,True,155.3,179.0,False,True,125.4,32.4,2,2,False,88.0,,,
17,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5073.2,1543,1543,64.0,Run,,3366817979,garmin_push_4851217079,3597702546.0,2020-04-28T16:44:39Z,2020-04-28T12:44:39Z,(GMT-05:00) America/New_York,-14400,"[38.882288, -77.106984]","[38.881248, -77.107061]",,,,38.882288,-77.106984,0,1,0,1,0,"{'id': 'a3366817979', 'summary_polyline': 'geilFt}ruMUWM?GDKVStAk@?e@GQ@aAT[?_ALc@BQOM_@Qu@Ee@Mm@[[m@a@mBc@g@GQIIMC_@Mo@Qg@][EC}ABk@C_@DqBC]JgBDKBORGj@FbIDbBEVE@g@DqA@YDMFc@^WFi@?aACa@@gAU_BMaA[o@Qk@KoBSaCIu@Di@AqAFqAEc@@ECm@g@EQLw@Dg@ZaADs@UOu@@_@C}@B_BKIBSAKQAODcAX}AT{BH_@Dg@As@Ge@Ii@y@aDQyAB]Lg@Ei@IU?QHo@Bg@A{@Bq@VsB?e@JgABw@NeCF{BAoABUDEDAN@JDh@`@`@h@Tb@J^Jx@TpARd@NT\\XXRxAt@hAx@hBj@rAh@jARv@XZFb@?tATz@FfBVb@IpA@fBC~AIPEr@@fAMx@Yj@[hAa@^Iv@`@^Gh@SPCB@t@nAJj@FrAHhAEpAF|ACv@@|AKlA@R\\V`@`@t@Fb@LlAO`@KTMd@?RBr@j@LRJ@h@XZOh@BDCXl@XbAJNJ@dAWvAc@PCLFHL`@dALd@Th@\\fBHxALj@Bx@GT', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3597702546.0,3.2880000000000003,5.9,83.7,18.0,True,144.6,158.0,False,True,150.0,107.0,0,0,False,6.0,,,
18,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,1861,1861,0.0,WeightTraining,,3363063322,garmin_push_4847386158,3593753364.0,2020-04-27T19:14:22Z,2020-04-27T15:14:22Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3363063322', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3593753364.0,0.0,0.0,,26.0,True,87.8,107.0,False,True,,,0,0,False,2.0,,,
19,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,1874,1874,0.0,WeightTraining,,3358505932,garmin_push_4842916116,3588914653.0,2020-04-26T19:13:10Z,2020-04-26T15:13:10Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3358505932', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3588914653.0,0.0,0.0,,25.0,True,82.3,145.0,False,True,,,0,0,False,2.0,,,
20,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,10382.7,3021,3058,99.0,Run,,3358376584,garmin_push_4842791407,3588777754.0,2020-04-26T18:18:14Z,2020-04-26T14:18:14Z,(GMT-05:00) America/New_York,-14400,"[38.881675, -77.106554]","[38.881275, -77.107067]",,,,38.881675,-77.106554,0,1,0,1,0,"{'id': 'a3358376584', 'summary_polyline': 'mailF~zruMQAi@B[NKAKEMUEM?MIa@Gc@Me@c@_AGWk@{CYq@[WU[c@qAKo@S]CO?i@GWeAyCWi@Ye@ASHkABc@Ku@EUo@mBS{@Fw@@e@Fm@h@iBNq@DuBE_@?wADs@DODCZGXM^@\\KTe@B{@C]Mm@Am@@k@Ju@B_B@Cf@IJGlASFO?mBEgAPaBEcBBq@Au@DUn@U~BwA`Bu@dAm@`@EXOdAw@|@a@`@UfAaAxAcBvA{BX]Xi@Z_@xBwDDQhAyA~BuDVs@v@qANQ\\U`BeCd@kA^KVW|@uA\\]r@c@f@ODCTa@Z]x@c@XSh@Ub@IV@PArAa@f@ErAU`@FNGnB]fCWp@Mx@GnASXAVI`@GxAEf@E|Eq@nAYjDWd@QfAO\\JVZ|A]`@CJZTVNj@Jr@`@bBl@dDj@jCXlBBd@Vn@Hj@^p@Pd@R~@Hr@N~@Nl@TrABb@Hh@V~@P~ABv@TbAPt@Jt@XpA`@|BBV?NI^Cb@Dn@ZbBTr@t@~DTlB@`@Dn@Lh@Vj@Hn@\\vAFp@Jv@h@lC@t@j@bDp@tFVdBLr@^x@\\bBDx@Lz@Zx@^xAz@`EL~@t@nEZnAFp@l@xDh@fCb@|A~@tFV|@P|@DlAJh@H\\\\l@^bBLr@V|CB^CDK?GNYFQGUAUPeAnAUR_An@kAp@o@Vm@Z_A`@aCh@a@PiBrAiA~@s@f@cAbAqAxAYh@Yp@o@bEWtBi@dCi@`B{@xAw@~@aAl@c@LOMAKDQN]DUCMGOSSG?m@PmAf@I?c@_@_Am@a@QuA_@_@OOUQo@QeCKUy@g@]Aa@Cu@]Q]UUUCMUYoBm@iCa@mCQm@WMgAKaAScCq@gBUgAScBSeCo@_AQeBi@m@UOMw@c@YGq@Ra@@cAi@US[[}AmB]i@a@oAq@_As@w@wBmCOYDUEFOU[?o@a@}@IyDWUUCa@DyBOWc@QoBW]FaAEiAMgAe@[A}Ct@o@J_@PSf@EX', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3588777754.0,3.437,5.8,85.2,18.0,True,145.5,163.0,False,True,126.6,64.2,0,0,False,13.0,,,
21,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,6676.0,1889,1889,61.0,Run,,3352447043,garmin_push_4837010608,3582497566.0,2020-04-25T17:53:20Z,2020-04-25T13:53:20Z,(GMT-05:00) America/New_York,-14400,"[38.881258, -77.106728]","[38.882119, -77.106799]",,,,38.881258,-77.106728,5,1,0,1,0,"{'id': 'a3352447043', 'summary_polyline': 'y~hlF`|ruM[GOKWEG@IFIB{@@c@Pm@?mAJ[HWVEPAb@E\\EXEHUJUTc@TkA\\}@BIBGHG^Ef@V|C@b@O^u@j@gBTKHGPIj@Et@`@T\\NhADl@CTEh@?B@^tAH~ASb@OL}@\\W@{@?o@Hc@PE~@@LTd@LFn@Ix@?l@GTD`@DVHBLRrBC\\SXc@RcBZsALEBKNCLGdAB~@DBb@E\\@z@C|@Qp@HVTVtAHtAAr@CFy@j@eAb@G@]?e@Ho@Vk@BMCMQQIS@]JWRKNCVBVKHYFe@RSRUNoCdAiBdAiAb@YDe@P{Av@mA`@eANmAXaC\\k@?yBHY?kBKQ@{@Fc@Py@RsAn@o@`@aAdAiAhBe@l@i@h@i@^[`@kAt@MAKG[e@D@h@XFFCLmAt@UPMNiBhAc@VM@g@W[Fc@VW^E?QI_@YSe@s@_Cm@eCGo@Sw@Io@E{@@qBVc@\\]NKf@SHOJi@F{@?o@CGQOi@YMMq@WEQNuALu@d@oBVy@`@gAxAaDN_ALm@\\{@Lo@XsB?s@Io@W{A@i@\\Wb@CrFObA@t@I^BlCWvAG|@BbCEhA?zAIzBCj@?d@@d@KnCS`AQb@M\\SjAe@d@MRAj@Bl@?f@ElAC`AMd@E~B?bCKVQD]ByABOHILIXEb@BzB[JIGi@QuDEaBBQRO^KvAYpAKt@QnA?l@[NWNm@Fo@Pa@R?', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3582497566.0,3.534,6.0,83.8,22.0,True,142.0,162.0,False,True,164.0,115.2,1,0,False,8.0,,,
22,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,6443.9,1947,1947,95.0,Run,,3343100145,garmin_push_4827805221,3572664410.0,2020-04-23T19:54:15Z,2020-04-23T15:54:15Z,(GMT-05:00) America/New_York,-14400,"[35.074727, -80.97156]","[35.074582, -80.971638]",,,,35.074727,-80.97156,0,0,0,1,0,"{'id': 'a3343100145', 'summary_polyline': '_pauEfwemNJ?^Kj@]rBiBdAaAPWPe@F]?g@Es@OcAH]ZUpAq@`@a@x@qAb@a@`@Ub@ObASZ?tCDL@ZLVDp@@b@DVLHd@Ah@O|@BTHRRNr@Lt@h@lB~@fAT`ADj@HbC~Ah@p@R`@X`@f@j@VNlA\\d@DzBEj@D^Fz@ZbBb@Vl@JN^Rv@VJX?NaBbHYbB]tAUxAGDU?g@Og@Sc@_@EOC]RaA?g@M_Am@gBc@aAUc@g@i@_@UcABuAVOR[T]\\m@~@QCm@Cs@KUGWCa@Fw@Da@FU?y@JwAHk@Bi@EM@k@Fu@La@J_A\\_@Zq@\\QPm@`@u@t@YZa@Rq@Pg@Hu@@k@Am@EMGDAhCFXAn@M`@MTMrAsA|@u@NEj@@l@[fAWf@Gr@Ct@FJLE`C@l@J^f@^DHHb@ZRn@Hn@?nAW`BCzA_@bC}@l@Al@GX?f@@|@Jh@Nh@RvAp@lAXb@?NWTuApBgHt@}C@OEMWe@i@Wg@g@[O{A]iA_@OK]Qw@I}ANu@As@Qc@Ei@Uc@]]_@i@sAE[GU[[i@Yg@KyBQcAWg@W]Yy@g@yAmACKNm@Bu@IYUS_BMqBE}@KiAI]@YF{@l@s@p@qAjBo@r@OHk@RWNCF?XR~@Dj@Gj@Ut@OZKJkD`DWVGHM`@MBMMAM', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3572664410.0,3.31,5.7,84.7,22.0,True,151.8,164.0,False,True,204.6,162.8,0,0,False,13.0,,,
23,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,1916,1916,0.0,WeightTraining,,3337863993,garmin_push_4822821309,3567278856.0,2020-04-22T18:51:55Z,2020-04-22T14:51:55Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3337863993', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3567278856.0,0.0,0.0,,28.0,True,90.8,129.0,False,True,,,0,0,False,3.0,,,
24,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,12892.1,3447,3451,122.0,Run,,3337579147,garmin_push_4822562637,3566980964.0,2020-04-22T17:40:21Z,2020-04-22T13:40:21Z,(GMT-05:00) America/New_York,-14400,"[35.07457, -80.971566]","[35.073185, -80.969541]",,,,35.07457,-80.971566,3,1,0,1,0,"{'id': 'a3337579147', 'summary_polyline': 'aoauEhwemNTCt@_@bC}B`AcATi@Ho@?i@Ks@Ek@DKJQt@a@x@o@PSx@uA`@]d@YdA]\\GlADp@H\\@ZDh@BZLj@Bb@BFBJTH`@OdA@DTVTJ\\^^p@ZXr@b@h@Rx@Dr@Ej@@p@D\\Nh@v@p@x@~@`BZ^\\RdAPn@DbCKr@Db@FpBj@hAn@XJRXRd@HH\\PHV[jB_AlDeAbFTx@EvA?r@P~AJd@X|@^v@\\h@vGrINZj@v@v@zAd@vA\\lAb@pB`@pDTbCChCOvBgAlIIvA[bDOlB]zA?`@W|AUjDAdAFz@Ar@DdBF~@PVtIHfER~BFfBJb@G`DZr@DpA?f@Bj@A~EG\\Dt@B~@EdBFtHCpBMdAQtAQj@On@K|Ac@NAf@g@`@Cz@_@|A_AhBoAtBeBbBmBxCcErFiI~AwBFMLa@GO?GDM\\ADC~@sArAcB|BkDfBeCv@oAzBqCjBoCzByCpAwB|BgDhA{Ax@qAhAwAT_@Na@TQp@_A~C}EjAyAx@uAjB}DfAuCl@qBZsATqAh@oBH[Tc@f@uAl@sAFSIUe@a@_@Q}@YsA[iA?o@MiBKk@ByATiAZw@JeB^wAVqC\\cC|@_Cn@yDr@y@J}Bf@aAL}Bj@mBN}ABqCEqE?iAGiAAgBBy@CaCSUAc@DqAWq@Uw@QoAOeB_@_Ba@uBWcAUqBSa@MoAU_Du@}EuAoBa@o@Gk@K}Bg@uE}@c@MwAm@eBcAoBiB}AsAuAsAeAkAIGUBEBw@p@[ZODe@Gm@Q_@USYKEM?KFCDCd@?vACZCLI`CKdBKxDIdASd@e@^IT}@fEe@rAe@dBOb@GFO?a@Sa@[_Ac@k@Sg@OUQk@Wy@EaBL}AMc@I[Ko@g@m@q@_A}Ac@i@mAy@s@MaBIs@OyAk@aAe@m@[o@a@GM?UN{@Hs@AKIOWIYAe@Ha@?iAM_DIm@Bm@Ni@Vw@l@aAvAu@r@c@Vm@RKTRv@', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3566980964.0,3.74,6.7,84.5,24.0,True,155.5,175.0,False,True,214.4,165.2,1,0,False,28.0,,,
25,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,5023.8,1524,1524,46.0,Run,,3332893008,garmin_push_4817971898,3562076645.0,2020-04-21T19:22:31Z,2020-04-21T15:22:31Z,(GMT-05:00) America/New_York,-14400,"[35.052857, -80.928856]","[35.052804, -80.929268]",,,,35.052857,-80.928856,0,1,0,1,0,"{'id': 'a3332893008', 'summary_polyline': 'ig}tEjl}lNC{@@[RGLAVI\\EfAq@x@UhC_@xFmAjBg@vAObCC~AVh@Db@Fb@Jf@Db@?`@Mp@Ih@Ol@VP@rAYd@OZEND?^Lj@@DXNf@J`BRxAHnAN\\@vCd@vAN~AXFEHYLMj@NhASj@Pl@Ch@a@`@Qt@OjAMzAa@ZCl@Wf@k@tBOf@HZLrA|ARh@HH\\D|@AXBrAEd@?hAJJV?DIJGP?Db@t@^^VJZTXBNGFGDWNY@YAcAHWXYf@QPMJOb@_@X_@HQYVa@PMPWLYDUNGZ?`@EhACNGx@OP[D_AIe@Q[YE_@DKJKBSACSS{AQ_@AeABaBAQEQK_A}@a@s@o@g@c@Oo@K{Ax@_Cl@MBk@@qA^YV[^[HOXQTO@{@Ek@Dq@Ac@IyFk@}AIoBWoAEy@ImAUcAKaB[wBQ]?e@Ek@MkAMe@CcC?k@AMBM?u@Oi@G}@AmBNeD|@eBZcCj@[DgAd@{@Rc@D}@@]VAl@HdAPjA', 'resource_state': 2}",False,False,False,False,everyone,False,,0.0,3562076645.0,3.296,4.6,81.3,25.0,True,158.8,178.0,False,True,191.2,150.4,0,0,False,19.0,,,
26,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,2559,2559,0.0,WeightTraining,,3327611561,garmin_push_4812801340,3556524321.0,2020-04-20T18:05:15Z,2020-04-20T14:05:15Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a3327611561', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,3556524321.0,0.0,0.0,,25.0,True,78.9,125.0,False,True,,,0,0,False,3.0,,,
